retrieved_at,tweet_id,date,tweet_year,query,sensitive,lang,source,username,user_id,headline,in_reply_to_id,in_reply_to_name,rt_count,reply_count,like_count,quote_count,has_media,if_video_duration,if_video_views,media_url,tweet_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_id,place_name,coordinates
2022-08-16 11:38:53.352020,1176036619423404033,23/09/2019,2019,(#TianqiLithium) lang:en,False,en,Twitter Web App,SaneGeist,2571969121,"#lithium #tianqilithium #ganfeng

Chinese lithium chemical giants on successive days continue rising https://t.co/JSoaEnTooN",false,false,1,0,4,0,"['photo', 'photo']",0,0,"['https://pbs.twimg.com/media/EFIfEJnU4AAKLbD.jpg', 'https://pbs.twimg.com/media/EFIfEJoU4AEaenO.jpg']",https://twitter.com/SaneGeist/status/1176036619423404033,lithium;tianqilithium;ganfeng,false,false,false,false,false,false
2022-08-16 11:38:53.352020,1138851463977979904,12/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,INN_Resource,21138492,"Top Lithium Producers Talk Prices, Demand and Challenges https://t.co/Mu32NaJ8d7 @fastmarkets @AlbemarleCorp #SQM #TianqiLithium  #Lithium19 #lithium #investing",false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/INN_Resource/status/1138851463977979904,SQM;TianqiLithium;Lithium19;lithium;investing,Fastmarkets;AlbemarleCorp,false,false,false,false,false
2022-08-16 11:38:53.352020,1138850452798410753,12/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,INN_Lithium,87719951,"Top Lithium Producers Talk Prices, Demand and Challenges https://t.co/HkjQVVCGJM @fastmarkets @AlbemarleCorp #SQM #TianqiLithium  #Lithium19 #lithium #investing",false,false,0,0,1,0,['false'],0,0,['false'],https://twitter.com/INN_Lithium/status/1138850452798410753,SQM;TianqiLithium;Lithium19;lithium;investing,Fastmarkets;AlbemarleCorp,false,false,false,false,false
2022-08-16 11:38:53.352020,1138849703116910592,12/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,DigMedia,204949973,"Top Lithium Producers Talk Prices, Demand and Challenges https://t.co/946wM1utFM @fastmarkets @AlbemarleCorp #SQM #TianqiLithium  #Lithium19 #lithium #investing",false,false,0,0,0,0,['false'],0,0,['false'],https://twitter.com/DigMedia/status/1138849703116910592,SQM;TianqiLithium;Lithium19;lithium;investing,Fastmarkets;AlbemarleCorp,false,false,false,false,false
2022-08-16 11:38:53.352020,1138534627398889477,11/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,INN_Resource,21138492,"Tianqi Lithium President Vivian Wu: Lithium Demand is Solid, Prices to Stabilize https://t.co/g3J2kdAbKw #TianqiLithium #batterymetals #lithium #investing https://t.co/8tC6zkgLYz",false,false,0,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/D8zjNaDXsAA-Z0U.jpg'],https://twitter.com/INN_Resource/status/1138534627398889477,TianqiLithium;batterymetals;lithium;investing,false,Person,Vivian Wu,false,false,false
2022-08-16 11:38:53.352020,1138532627080712193,11/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,DigMedia,204949973,"Tianqi Lithium President Vivian Wu: Lithium Demand is Solid, Prices to Stabilize https://t.co/Sjkj5ZmLa2 #TianqiLithium #batterymetals #lithium #investing https://t.co/2ohqJ1jdFH",false,false,0,0,2,0,['photo'],0,0,['https://pbs.twimg.com/media/D8zhY-eW4AIo-k0.jpg'],https://twitter.com/DigMedia/status/1138532627080712193,TianqiLithium;batterymetals;lithium;investing,false,Person,Vivian Wu,false,false,false
2022-08-16 11:38:53.352020,1138529589888737287,11/06/2019,2019,(#TianqiLithium) lang:en,False,en,Sprout Social,INN_Lithium,87719951,"Tianqi Lithium President Vivian Wu: Lithium Demand is Solid, Prices to Stabilize https://t.co/To2HAnWWL7 #TianqiLithium #batterymetals #lithium #investing https://t.co/sMjBCLLD8d",false,false,0,0,3,0,['photo'],0,0,['https://pbs.twimg.com/media/D8zeoKmWwAEaV3v.jpg'],https://twitter.com/INN_Lithium/status/1138529589888737287,TianqiLithium;batterymetals;lithium;investing,false,Person,Vivian Wu,false,false,false
2022-08-16 11:38:53.352020,1105654852745457664,13/03/2019,2019,(#TianqiLithium) lang:en,False,en,Twitter Web Client,LithiumWa,1012592197353406464,"#DMIRS Prospect Magazine Summer 2019 – Talking #Lithium
 #Western #Australia is the largest single producer of lithium worldwide, accounting for 42% of lithium production in 2017. #Albemarle #lithiumhydroxide #TalisonLithium #TianqiLithium #Wodginalithium
https://t.co/UmnuSsPXnT https://t.co/XKvafHCFw0",false,false,0,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/D1gTGOXVAAEIKRA.jpg'],https://twitter.com/LithiumWa/status/1105654852745457664,DMIRS;Lithium;Western;Australia;Albemarle;lithiumhydroxide;TalisonLithium;TianqiLithium;Wodginalithium,false,false,false,false,false,false
2022-08-16 11:38:53.352020,1104948767323709441,11/03/2019,2019,(#TianqiLithium) lang:en,False,en,Twitter Web Client,LithiumWa,1012592197353406464,"#Competition concerns as #Tianqi announce 3 board members to #SQM
  #TianqiLithium has announced that they will appoint 3 members to the board of Chile-based SQM as part of the recent acquisition of a 24% of SQM’s shares earlier this year.
  https://t.co/U5KfUM8rYu https://t.co/vsbtet82Oo",false,false,0,0,0,0,['photo'],0,0,['https://pbs.twimg.com/media/D1WRCMLVAAA-zxm.jpg'],https://twitter.com/LithiumWa/status/1104948767323709441,Competition;Tianqi;SQM;TianqiLithium,false,Place,Chile,false,false,false
2022-08-16 11:38:53.352020,1104824751095246848,10/03/2019,2019,(#TianqiLithium) lang:en,False,en,Buffer,Dan_McComb,2376401168,"China’s #TianqiLithium, the world’s No.3 producer of the metal used in #ElectricVehicle batteries, will appoint three members to the board of Chile’s Chemical and Mining Society (SQM), as it recently acquired almost a quarter of the company. #mining #metals https://t.co/0zkqMvzhSd",false,false,0,0,1,0,['photo'],0,0,['https://pbs.twimg.com/media/D1UgQW1WsAEjdFv.jpg'],https://twitter.com/Dan_McComb/status/1104824751095246848,TianqiLithium;ElectricVehicle;mining;metals,false,Place;Place,China;Chile,false,false,false
