retrieved_at,tweet_id,date,tweet_year,query,sensitive,lang,source,username,user_id,headline,in_reply_to_id,in_reply_to_name,rt_count,reply_count,like_count,quote_count,has_media,if_video_duration,if_video_views,media_url,tweet_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_id,place_name,coordinates
2022-08-16 16:57:03.033486,1208295017049214976,21/12/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"110 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/lZm40fW3et",false,false,5,0,7,0,['photo'],0,0,['https://pbs.twimg.com/media/EMS54tRXYAAR9Fy.jpg'],https://twitter.com/kirillklip/status/1208295017049214976,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1206628785241673728,16/12/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter for iPhone,globallithium,1316819593,My last #lithium podcast of 2019. Thoughts on 2019 and a look at 2020 @GanfengLithium $ALB $LAC  #Tianqi $SQM $LTHM $PLS $GXY https://t.co/rzknaqZJmd.,false,false,7,2,20,0,['false'],0,0,['false'],https://twitter.com/globallithium/status/1206628785241673728,lithium;Tianqi,false,false,false,3b98b02fba3f9753,"North Carolina, USA",false
2022-08-16 16:57:03.033486,1204306590205173766,10/12/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"110 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/9m5zhJtXCN",false,false,6,0,4,0,['photo'],0,0,['https://pbs.twimg.com/media/ELaObkoXYAAH2Vq.jpg'],https://twitter.com/kirillklip/status/1204306590205173766,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1202857690344624128,06/12/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"109 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/65Jnz4GYHX",false,false,5,0,3,0,['photo'],0,0,['https://pbs.twimg.com/media/ELFoqlJXsAAhNKW.jpg'],https://twitter.com/kirillklip/status/1202857690344624128,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1201167146644070404,01/12/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,globallithium,1316819593,"As the emobility transition plays out on a global scale it will become obvious that underinvestment in #lithium is a major issue. The ""Big 4"" have a great opportunity in the coming decade as do the top juniors producing Li chemicals. @GanfengLithium $SQM $ALB #Tianqi $LAC $NLC https://t.co/IN8Wr0XCXk",false,false,5,4,36,0,['false'],0,0,['false'],https://twitter.com/globallithium/status/1201167146644070404,lithium;Tianqi,false,false,false,false,false,false
2022-08-16 16:57:03.033486,1200684506598039552,30/11/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"103 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/hA9McVbeYm",false,false,9,1,7,0,['photo'],0,0,['https://pbs.twimg.com/media/EKmwKqrWkAEKEJD.jpg'],https://twitter.com/kirillklip/status/1200684506598039552,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1197417066992717824,21/11/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"103 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/PzdY9KLBJD",false,false,6,0,6,0,['photo'],0,0,['https://pbs.twimg.com/media/EJ4UcpZXsAUKlx6.jpg'],https://twitter.com/kirillklip/status/1197417066992717824,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1196327982471811073,18/11/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"#Tesla Truck Dreams &amp; Model Y - #rEVolution is ON

China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. https://t.co/wtNIn6Plg5

Green Energy Metals Royalties $TNR.v #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $COPX https://t.co/1pk1CM8NCT",false,false,6,0,4,0,['photo'],0,0,['https://pbs.twimg.com/media/EJo181iXUAAUnUL.jpg'],https://twitter.com/kirillklip/status/1196327982471811073,Tesla;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1195976319709958144,17/11/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter Web App,kirillklip,132288724,"103 #Lithium Megafactories now! Tesla #rEVolution, China's #NewEnergyPlan And The Most Important Charts For All Electric Cars. 

 https://t.co/wtNIn6Plg5

Green Energy Metals Royalties Co. #Lithium #Copper $LIT $ALB $SQM #Ganfeng #Tianqi #BYD #CATL $JJCTF $GDX $GDXJ $TSLA $TNR.v https://t.co/gtMdc5sqiY",false,false,5,0,3,0,['photo'],0,0,['https://pbs.twimg.com/media/EJj2GJOWsAA6vFi.jpg'],https://twitter.com/kirillklip/status/1195976319709958144,Lithium;rEVolution;NewEnergyPlan;Lithium;Copper;Ganfeng;Tianqi;BYD;CATL,false,Place,China,false,false,false
2022-08-16 16:57:03.033486,1195219351302856705,15/11/2019,2019,(#Tianqi #lithium) lang:en,False,en,Twitter for iPhone,emil_jens,2156431147,"*** a good reminder by #Greenbushes #Tianqi #Lithium #Australia ***

the importance of grade, #impurities #iron &amp; quality deposits #Opex #converters  #moisture

$AJM $AVZ $MLL $PLS $GXY $LTR $PLL #A40 $MIN  $LAC $ALB $SQM $AGY $ASN $LPI #Talisons $AMG #Mibra #Vald’Or https://t.co/wCP2404p2W",false,false,1,0,22,0,['photo'],0,0,['https://pbs.twimg.com/media/EJZFqXaUwAArQPY.jpg'],https://twitter.com/emil_jens/status/1195219351302856705,Greenbushes;Tianqi;Lithium;Australia;impurities;iron;Opex;converters;moisture;A40;Talisons;Mibra;Vald,false,false,false,false,false,false
