retrieved_at,tweet_id,tweet_created_at,tweet_year,query,sensitive,lang,source,username,user_id,text,in_reply_to_id,in_reply_to_name,rt_count,reply_count,like_count,quote_count,has_media,if_video_duration,if_video_views,media_url,tweet_url,ent_hashtags,ent_mentions,ent_anotation_types,ent_anotation_elements,place_id,place_name,coordinates
2022-08-16 11:25:32.676950,1197258330034638850,2019-11-20T21:00:04.000Z,2019,(#SQM) lang:en,False,en,Buffer,apimagazine,63372503,"If you've read SQM’s Housing Boom and Bust Report written by Louis Christopher last week, no doubt you’ll be feeling pretty positive.  Chris Gray shares his key takeaways from the report.  #sqm, #marketrecovery, #chrisgray, #yourempire
https://t.co/2oHPBQaqeG https://t.co/mqTUaKp4Qn",false,false,1,1,1,0,['photo'],0,0,['https://pbs.twimg.com/media/EJ2EGycXYAI_jow.jpg'],https://twitter.com/apimagazine/status/1197258330034638850,sqm;marketrecovery;chrisgray;yourempire,false,Person;Person,Louis Christopher;Chris Gray,false,false,false
2022-08-16 11:25:32.676950,1188822823495766016,2019-10-28T14:20:23.000Z,2019,(#SQM) lang:en,False,en,Twitter Web App,ErnestScheyder,201753473,"Stung by sliding prices, lithium industry pares back expansions https://t.co/l0XZfCEFfw

#lithium #metals #LMEWeek #ElectricVehicles $ALB $SQM #albemarle #sqm #mining",false,false,3,0,5,2,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1188822823495766016,lithium;metals;LMEWeek;ElectricVehicles;albemarle;sqm;mining,false,false,false,false,false,false
2022-08-16 11:25:32.676950,1172159134332010501,2019-09-12T14:44:49.000Z,2019,(#SQM) lang:en,False,en,Twitter Web App,ErnestScheyder,201753473,"Chilean lithium producer SQM bullish on demand over next five years (a big boost of confidence in the #electricvehicle supply chain) https://t.co/1BQOOd0OwS

by @fab_reuters #lithium #sqm #chile",false,false,2,0,1,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1172159134332010501,electricvehicle;lithium;sqm;chile,fab_reuters,false,false,false,false,false
2022-08-16 11:25:32.676950,1139269514477129728,2019-06-13T20:33:13.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Tianqi, the Chinese #lithium giant, is really spending a lot of time studying SQM, its latest equity investment. Story here: https://t.co/JqlE6WP3zf

#china #tianqi #chile #sqm",false,false,1,1,0,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1139269514477129728,lithium;china;tianqi;chile;sqm,false,false,false,false,false,false
2022-08-16 11:25:32.676950,1138147227619213314,2019-06-10T18:13:39.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"The Chinese #electricvehicle market is ""solid and strong,"" despite pending end of government EV subsidies, Tianqi president says 

https://t.co/JqlE6WP3zf

#lithium #china #chile #lithium #battery #sqm #tianqi",false,false,1,1,2,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138147227619213314,electricvehicle;lithium;china;chile;lithium;battery;sqm;tianqi,false,Place,Tianqi,false,false,false
2022-08-16 11:25:32.676950,1138147225366929410,2019-06-10T18:13:38.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Tianqi is eyeing potential deals in #cobalt and other EV metals, President Vivian Wu says

https://t.co/JqlE6WP3zf

#lithium #china #chile #lithium #battery #sqm #tianqi",false,false,0,1,0,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138147225366929410,cobalt;lithium;china;chile;lithium;battery;sqm;tianqi,false,Organization;Person,Tianqi;President Vivian Wu,false,false,false
2022-08-16 11:25:32.676950,1138147223072587783,2019-06-10T18:13:38.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Global demand for #lithium is ""solid"" and prices are stabilizing, Tianqi president says 

https://t.co/JqlE6WP3zf

#lithium #china #chile #lithium #battery #sqm #tianqi",false,false,0,1,0,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138147223072587783,lithium;lithium;china;chile;lithium;battery;sqm;tianqi,false,false,false,false,false,false
2022-08-16 11:25:32.676950,1138147220610592768,2019-06-10T18:13:37.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Tianqi is keen to find new ways to secure funding, including a Hong Kong IPO, President Vivian Wu tells @Reuters

https://t.co/JqlE6WP3zf

#lithium #china #chile #lithium #battery #sqm #tianqi #ipo",201753473,false,0,1,0,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138147220610592768,lithium;china;chile;lithium;battery;sqm;tianqi;ipo,Reuters,Organization;Organization;Person,Tianqi;Hong Kong IPO;President Vivian Wu,false,false,false
2022-08-16 11:25:32.676950,1138147218358247425,2019-06-10T18:13:37.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Tianqi President Vivian Wu tells @Reuters she's open to new #lithium supply partnerships with automakers 

https://t.co/JqlE6WP3zf

#lithium #china #chile #lithium #battery #sqm #tianqi",201753473,false,0,1,1,1,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138147218358247425,lithium;lithium;china;chile;lithium;battery;sqm;tianqi,Reuters,Person,Tianqi President Vivian Wu,false,false,false
2022-08-16 11:25:32.676950,1138145723256528897,2019-06-10T18:07:40.000Z,2019,(#SQM) lang:en,False,en,Twitter Web Client,ErnestScheyder,201753473,"Chinese lithium producer Tianqi says happy 'for now' with stake in Chilean rival SQM https://t.co/Bk1UAkWwIj

#lithium #china #chile #lithium #battery #sqm #tianqi",false,false,0,1,0,0,['false'],0,0,['false'],https://twitter.com/ErnestScheyder/status/1138145723256528897,lithium;china;chile;lithium;battery;sqm;tianqi,false,Person,Tianqi,false,false,false
